URL,name,Comments,comment_star,
https://www vitals com/doctors/Dr_Safana_Mushtaq html, Safana A Mushtaq ,Pleasant direct helpful ,4,
https://www vitals com/doctors/Dr_Safana_Mushtaq html, Safana A Mushtaq ,Dr Mushtaq is easily the best primary care doctor I have ever had ,5,
https://www vitals com/doctors/Dr_Safana_Mushtaq html, Safana A Mushtaq ,I've been to another doctor in this same practice and the difference between the level of attention I've received was night and day While both doctors are very knowledgeable Dr Mushtaq was much more proactive in my treatment ,5,
https://www vitals com/doctors/Dr_Sailaja_Allaparthi html, Sailaja Allaparthi ,My father went to you in obvious distress he had all the signs of heart failure and this is based on talking with other Dr's and yet you sent him on his way with vitamins and a new inhaler did you even read his chart to see he used to be 180 pounds and was down to probably 120 when he saw you he was frail couldn't breath swelling in his legs and eyes but you said his vitals were good which I highly doubt and that was it You had him going up and down floors while he was having a hard time breathing Do you take the time or care to even evaluate a patient because any other Dr that had some sense would have seen something was not right with him Thanks to your disregard for his condition he passed away a day and 1/2 after he saw you from a massive heart attack ,1,
https://www vitals com/doctors/Dr_Sailaja_Allaparthi html, Sailaja Allaparthi ,She is the best Excellent bed side manners and very compassionate Spends time and listens to my concerns ,5,
https://www vitals com/doctors/Dr_Sailaja_Allaparthi html, Sailaja Allaparthi ,i have been seing doctors for this while and i can say of good confidence that she has been a great doctor that has made a great change in my treatment and now my bp is under control I will refer anybody that is looking for the same help to her ,5,
https://www vitals com/doctors/Dr_Sarah_B_Miller html, Sarah B Miller ,she is a bully likes to feel superior by putting patient down i advise to stay away it would be hard to do worse ,1,
https://www vitals com/doctors/Dr_Sarah_B_Miller html, Sarah B Miller ,she gives speeches she should ask if any one is interested in hearing them first i do not see how any one could be interested in hearing her speeches i certainly was NOT she acts superior i think she is inferior ie she has a horrible personality ,1,
https://www vitals com/doctors/Dr_Sarah_B_Miller html, Sarah B Miller ,no recommendation from me,1,
https://www vitals com/doctors/Dr_Sarah_B_Miller html, Sarah B Miller ,she took her entire site of her practice in brookline massachusetts off the internet because she did medical care that was harmfil to the health of the patient the patient got her to do a vasectomy that a reputable place would bot do the patient was happy dr miller was not happy to see it ,1,
https://www vitals com/doctors/Dr_Sarah_B_Miller html, Sarah B Miller ,too much about her and not her patients,1,
https://www vitals com/doctors/Dr_Sarah_B_Miller html, Sarah B Miller ,she is too Much ,1,
https://www vitals com/doctors/Dr_Sarah_B_Miller html, Sarah B Miller ,Dr Miller did my vasectomy in the 16th Street Clinic in NYC The whole operation was easier that you would ever think Recovery was a breeze and there is no difference in any of the guy parts  All around nice doctor and good service Now the wife is happy ,5,
https://www vitals com/doctors/Dr_Sarah_B_Miller html, Sarah B Miller ,She is not honest ,1,
https://www vitals com/doctors/Dr_Sarah_Murai html, Sarah E Murai ,Her apathy and inaccurate and faulty care left me quite ill and with little recourse I had to solve my medical illness on my own She is quick to pass the buck and is not a go getter when it comes to analyzing conditions and ailments She is quick to offer medication and not get to the underlying cause I was unhappy with my care Change of PCP ,1,
https://www vitals com/doctors/Dr_Sarah_Murai html, Sarah E Murai ,Dr Murai is the best doctor I've had in Nh She is very thorough kind and professional Always listens and seems to care She's up there with the best 3 Doctors I've ever seen ,5,
https://www vitals com/doctors/Dr_Sazia_Nowrin html, Sazia Nowrin ,Both times my daughter had skin issues she never got back to me with what the underlying issue was either time The first skin issue was some sort of hives We actually saw Dr Downs for this because Dr Nowrin was out She told us that it could've been the sunscreen we were using but we used it again later in the summer and she was fine Eventually they went away and she was fine but there was no follow up testing that she wanted us to do The second skin issue were blister like holes all over her body We visited Dr Nowrin at urgent care because it looked like the one on her wrist was infected and all she did was give a band aid and vaseline She also said that we didn't need to wash out the cut I asked her what is was or what it was caused from but all she said was that it popped blister causing it to leak I pointed out the other spots on my daughters body and she wasn't concerend It's not like they were cuts they were being caused by something We saw her for a total of 5 minutes but waited hours to see her It was at the end of the day so she was probably exhausted and would explain why we were rushed out We had to go back a week later because it got VERY worse Multiple spots all over her body We scheduled a office visit with her so she could finally do her job and figure out what was going on This time she took pictures to send off to her dermatologist and gave me a prescription for an intense steroid and sent us on our way She said she will be in contact within a week about what the dermatologist said and WE HEARD NOTHING Two months later I get a bill for a co pay threatening me that its going to collections First of all I never got the first one Second of all you should've collected it at time of service I was under the impression that it was waived because this second visit could've totally been prevented if she did her job the first time Now besides the doctor not caring about her patients the office is horribly slow Nice but slow When I called to ask about the issue she said she would call me back the next day Nope I called back two days later and she said that she would call me back by 4:30 So I altered my entire schedule so I could be available for this phone call No call I called at 4:35 and they said that she was talking to the doctor and will call me back soon I once again waited for the phone call that did not come through until 6:00 All she said to me was that Dr Nowrin said  Usually patients that see her through urgent care have lingering issues  Well they wouldn't if she actually CARED or took the time the first time around I get it It's just a co payment whatever but I wouldn't have had to pay it twice if she took the time when we saw her originally to care for my daughter The steroid cream got rid of whatever it was I have no clue and apparently neither does this Doctor Throughout the time of having my daughter go to Dr Nowrin we've always had billing issues St Joes is notorious for sending people bills when they've already paid it Overall I just feel scammed and uncared for ,1,
https://www vitals com/doctors/Dr_Scott_Lauermann html, Scott D Lauermann ,the office has its issues main one being they never informed dr lauermans pts formally that he just left the practice and we don`t know where he went adding to this charging to transfer medical records to another md ,1,
https://www vitals com/doctors/Dr_Scott_Lauermann html, Scott D Lauermann ,I felt totally at ease with Dr Lauermann today for my annual physical Even though it was my first visit with him I did not feel anxious as he seemed sincerely interested in my general health and was knowledeable regarding my medical concerns I appreciated his positive and encouraging attitude ,5,
https://www vitals com/doctors/Dr_Scott_Lauermann html, Scott D Lauermann ,I did not feel that Dr Lauermann listened to my concerns nor answered my questions effectively due to his overbearing arrogance ,1,
https://www vitals com/doctors/Dr_Seth_Bagan html, Seth C Bagan ,I like Dr Bagan he's professional but very friendly too He's through and makes you understand the importance of his advise I have referred him to my friends for their medical needs Its nice to have a Dr that you trust ,5,
https://www vitals com/doctors/Dr_Seth_Bagan html, Seth C Bagan ,Awesome Dr Bit quick a very much down to earth friendly person When he sees me he KNOWS my issues He either takes VERY good notes or has a brilliant mind Ill pick both Very good natured and really cares ,5,
https://www vitals com/doctors/Dr_Seth_Bagan html, Seth C Bagan ,A pretentious doctor who's mastered the art of devissiveness I couldn't get a word in edgewise If a patient is unable to discuss their symptoms without being rudely interrupted or outright dismissed what's the point ,1,
https://www vitals com/doctors/Dr_Seth_Bagan html, Seth C Bagan ,I ended up being scheduled with Dr Bagan due to the dr I was assigned to running late the day of my appt I was so impressed with Dr Bagan that I asked him to be my new Dr Going forward He is straight forward and easy to talk to I also felt like I could trust his judgement and him as a Dr I have been recommending him to other family and friends since my first appt with him He is awesome ,5,
https://www vitals com/doctors/Dr_Seth_Bagan html, Seth C Bagan ,he is very smart doctor he is extremely careful about dispensing Narcotics doesn&#039 t practice defensive medicine he avoids unnecessary orders an ,5,
https://www vitals com/doctors/Dr_Stephanie_Prior html, Stephanie S Prior ,Likes pharmacuticals solutions Would like to see alternative less drugs Natural alternative Patient suggestions/ideas ,4,
https://www vitals com/doctors/Dr_Stephanie_Prior html, Stephanie S Prior ,This office seems very disorganized every time I visit They never get my insurance correct and it takes weeks to straighten out Dr Prior made me feel like I was taking up her time and I felt rushed She didn't seem like she was listening or cared Granted they have a procedure they have to follow but they could at least make the patient feel like they have time for them I am switching to another physician ,1,
https://www vitals com/doctors/Dr_Stephanie_Prior html, Stephanie S Prior ,Dr Prior made me feel very stupid asking questions She made me feel belittled like nothing was wrong with me and I was dumb for coming And as a new mom that was frustrating I will be changing her as my primary care giver immediately ,1,
https://www vitals com/doctors/Dr_Stephanie_Prior html, Stephanie S Prior ,She really is very caring and spent time with me ,5,
https://www vitals com/doctors/Dr_Stephen_Elgert html, Stephen D Elgert ,Dr Elgert is thorough and knowledgeable without being pushy and he's a great listener We're delighted to be his patients ,5,
https://www vitals com/doctors/Dr_Stephen_Elgert html, Stephen D Elgert ,When my doctor of 30 years retired I was concerned trying to find a new doctor Elliot Hospital recommended Dr Elgert and I have been very happy with his attentiveness and knowledge Since I take a lot of meds he has been careful and knowledgeable prescribing and regulating them I feel very comfortable with Dr Elgert and his staff He is a good choice for sure ,5,
https://www vitals com/doctors/Dr_Stephen_Elgert html, Stephen D Elgert ,I have seen Dr Elgert a few times for various reasons over the past three years Each time he was very professional and did very good work I recommend him without hesitation ,5,
https://www vitals com/doctors/Dr_Stephen_Elgert html, Stephen D Elgert ,Dr Elgert is an excellent doctor very professional and friendly He asks many life questions pertaining to health takes an interest in you personally and is very thorough When doing lab work the staff will send samples to labs that are covered by your insurance The staff is always friendly waiting is kept to a minimum ,5,
https://www vitals com/doctors/Dr_Stephen_Elgert html, Stephen D Elgert ,When my insurance was switched over I chose Bedford Village but with a different female Dr When she was on leave I was seen my Dr Elgert and was amazed at how attentive caring and thorough he was as a practitioner I quickly switched to have him as my primary and since then he has helped me fix some major ongoing health problems by looking at all aspects not just throwing meds at me like a lot of Doctors do nowadays He never rushes me and is very personable and really means it when he asks me how I have been I don't know who the negative review came from but sounds like a drug seeker who didn't get what they were looking for ,5,
https://www vitals com/doctors/Dr_Stephen_Elgert html, Stephen D Elgert ,This man did not listen to my cause cares or concerns or treat me with respect After a visit he wrote me a prescription that wasn't covered by my insurance I was in chronic pain and bed ridden I spent 1 WEEK trying to get a hold of someone over there to get him to re write something that was covered by my insurance it was inhumane unacceptable and rude both him and the nursing staff at this practice are not at all thorough they say they will do something and don't follow through Honestly this man is so cold if you told him you were going to hang yourself cause your in so much chronic pain he would give you a noose Oh and to boot when he found out I was involved in a MVA and had a lawyer he started BILLING ME full price instead of my reduced rate insurance company which is against the law Shady awful people that don't belong in the health care industry I wouldn't go see this man if I had a nose bleed ,1,
https://www vitals com/doctors/Dr_Stephen_Elgert html, Stephen D Elgert ,I was concerned on an issue I was having for a while I was seen the same day I called and was scheduled with Dr Elgert He pin pointed the problem and began with testing During my visit Dr Elgert was very attentive to my concerns I did not feel I was being rushed He was caring and took his time to explain what I needed to know and how to proceed with the next step I would highly recommend Dr Elgert to my family and friends ,5,
https://www vitals com/doctors/Dr_Stephen_Groskin html, Stephen D Groskin ,Never hurries your appointment  pays excellent attention and a friendlier guy I never met,5,
https://www vitals com/doctors/Dr_Stephen_F_Cummings html, Stephen F Cummings ,Funny guy Great manners and thorough ,5,
https://www vitals com/doctors/Dr_Stephen_F_Cummings html, Stephen F Cummings ,Great bedside manner good sense of humor made me feel very comfortable and in good hands ,5,
https://www vitals com/doctors/Dr_Stephen_F_Cummings html, Stephen F Cummings ,Excellent Doctor He was very helpful and informative ,5,
https://www vitals com/doctors/Dr_Stephen_F_Cummings html, Stephen F Cummings ,The exact same thing happened to me at a walk in clinic and had same experience with this same doctor An empty parking lot and waiting room and yet I had to wait over an hour to be seen by him as he must have had his dinner waiting NO antibiotics given even though I know I have a sinus infection He is a nice man but he needs to retire rather than waste peoples time total time was over two hours and No script I have to go see another physician pay another fee to get help and Obama care hasn't even kicked in yet Extremely disappointed and still feel lousy What's worse is these doctors usually fill in for other doctors who are out on vacation so they can pop up anywhere in the state call ahead Good luck ,1,
https://www vitals com/doctors/Dr_Stephen_F_Cummings html, Stephen F Cummings ,Went to the walk in clinic with my daughter He Would not give give antibiotics for a sinus infection that she has had for a month A week ago I was in the same medical office for the same thing my daughter has and was prescribed an antibiotic from a different Dr Instead he prescribed nasonex nose spray which we had to wait 20 minutes after the visit for him to write out the prescription He also said if it persists maybe she should go to her own physician ,1,
https://www vitals com/doctors/Dr_Stephen_Weedon html, Stephen J Weedon ,I have confidence in Dr Weedon He's caring attentive thorough and always helpful ,5,
https://www vitals com/doctors/Dr_Stephen_R_Butler html, Stephen R Butler ,Head nurse very rushed seemed irritated by my questions,3,
https://www vitals com/doctors/Dr_Stephen_R_Butler html, Stephen R Butler ,Dr Butler is the best doctor I ever had He was very caring personable and best of all knowledgeable I believe his diagnosis and intervention for my kidney problems saved not only my kidney but my life ,5,
https://www vitals com/doctors/Dr_Stephen_R_Butler html, Stephen R Butler ,Dr Butler is head of a small patient friendly clinic that offers high quality medical services is easy to get to and well staffed by caring professionals Highly recommended ,5,
https://www vitals com/doctors/Dr_Stephen_R_Butler html, Stephen R Butler ,Dr Butler has been my Primary Care Physician for a number of years now Couldn't ask for a better primary care physician Dr Butler refers me to appropriate medical care professionals in my area Scheduled appointments are made for me by his staff along with a follow up appointment at his office ,5,
https://www vitals com/doctors/Dr_Stephen_Christo html, Stephen T Christo ,Dr Christo has been my primary care provider for more years than I care to mention He is a very caring compassionate dr who is willing to take the time to listen to your issues I have never felt rushed or hurried at any time during all these years which keeps me going back to him and because he always gets it right and discusses everything in depth Also his nurse Gina is always very pleasant and helpful To me the fact that she has been with him for so many years speaks volumes for the integrity of them both Too many times when you go to a practice the turnover is constant I appreciate seeing the same person who also gets to know me I would recommend him to anyone considering looking for a pcp I don't think you would be disappointed ,5,
https://www vitals com/doctors/Dr_Stephen_Christo html, Stephen T Christo ,Dr Christo has been my doctor for about 20 years He is always an attentive and considerate listener He definitely respects you as an individual and doesn't dismiss your feelings or knowledge of the problem you are having It is your body after all This is the internet world we live in so it is very easy to look things up But Dr Christo is very good at decifering the good with the bad so that it makes sense to the average person all without being condescending like some other physicians I have dealt with in the past He is not afraid to pick up the phone and talk to you personally to get to the route of the problem The other thing that makes this a good place to go is the staff is excellent at picking up your call and getting you the care you need in a very timely manner No waiting forever for call backs or confusion within the office between the nurses and the front desk I would recommend him and his practice very highly ,5,
https://www vitals com/doctors/Dr_Stephen_Christo html, Stephen T Christo ,Dr Christo has been my primary doctor for some time now He is caring and willing to answer any questions I might have I feel he is genuinely interested in my well being I would recommend him to anybody searching for a primary care doctor ,5,
https://www vitals com/doctors/Dr_Stephen_Christo html, Stephen T Christo ,Always an easy visit from the time you walk in until you see Dr Christo he is very attentive in listening to your problem his nurse Gina is a very attentive person as well in getting your vitals prior to seeing the Dr ,5,
https://www vitals com/doctors/Dr_Stephen_Christo html, Stephen T Christo ,Dr Christo is thorough compassionate and with a great bed side manner He never rushes listens carefully to what you have to say and then takes time to discuss what the next steps will be and always provides immediate follow up ,5,
https://www vitals com/doctors/Dr_Stephen_Christo html, Stephen T Christo ,Dr Christo is amazing I've never felt more comfortable I love his sense of humor and his honesty ,5,
https://www vitals com/doctors/Dr_Stephen_Christo html, Stephen T Christo ,Dr Christo has been my Primary Care Provider now for 15 years He has helped me through many physical ailments and has always provided the absolute best care and I believe best advice and treatment during every visit and for every issue But what I think sets him apart from other PCPs is his personal tough I never feel like I am at a doctor's office We talk about each other's lives and how things are going He really knows how to put  you  at ease ,5,
https://www vitals com/doctors/Dr_Stephen_Christo html, Stephen T Christo ,Dr Christo has been my primary care provider for more years than I care to mention He is a very caring compassionate dr who is willing to take the time to listen to your issues I have never felt rushed or hurried at any time during all these years which keeps me going back to him and because he always gets it right and discusses everything in depth Also his nurse Gina is always very pleasant and helpful To me the fact that she has been with him for so many years speaks volumes for the integrity of them both Too many times when you go to a practice the turnover is constant I appreciate seeing the same person who also gets to know me I would recommend him to anyone considering looking for a pcp I don't think you would be disappointed ,5,
https://www vitals com/doctors/Dr_Stephen_Christo html, Stephen T Christo ,Dr Christo has been my doctor for about 20 years He is always an attentive and considerate listener He definitely respects you as an individual and doesn't dismiss your feelings or knowledge of the problem you are having It is your body after all This is the internet world we live in so it is very easy to look things up But Dr Christo is very good at decifering the good with the bad so that it makes sense to the average person all without being condescending like some other physicians I have dealt with in the past He is not afraid to pick up the phone and talk to you personally to get to the route of the problem The other thing that makes this a good place to go is the staff is excellent at picking up your call and getting you the care you need in a very timely manner No waiting forever for call backs or confusion within the office between the nurses and the front desk I would recommend him and his practice very highly ,5,
https://www vitals com/doctors/Dr_Stephen_Christo html, Stephen T Christo ,Dr Christo has been my primary doctor for some time now He is caring and willing to answer any questions I might have I feel he is genuinely interested in my well being I would recommend him to anybody searching for a primary care doctor ,5,
https://www vitals com/doctors/Dr_Stephen_Christo html, Stephen T Christo ,Always an easy visit from the time you walk in until you see Dr Christo he is very attentive in listening to your problem his nurse Gina is a very attentive person as well in getting your vitals prior to seeing the Dr ,5,
https://www vitals com/doctors/Dr_Stephen_Christo html, Stephen T Christo ,Dr Christo is thorough compassionate and with a great bed side manner He never rushes listens carefully to what you have to say and then takes time to discuss what the next steps will be and always provides immediate follow up ,5,
https://www vitals com/doctors/Dr_Stephen_Christo html, Stephen T Christo ,Dr Christo is amazing I've never felt more comfortable I love his sense of humor and his honesty ,5,
https://www vitals com/doctors/Dr_Stephen_Christo html, Stephen T Christo ,Dr Christo has been my Primary Care Provider now for 15 years He has helped me through many physical ailments and has always provided the absolute best care and I believe best advice and treatment during every visit and for every issue But what I think sets him apart from other PCPs is his personal tough I never feel like I am at a doctor's office We talk about each other's lives and how things are going He really knows how to put  you  at ease ,5,
https://www vitals com/doctors/Dr_Stephenson_Tobierre html, Stephenson B Tobierre ,Dr Tobierre is a breathe of fresh air He immediately was able to diagnose my condition and knew exactly what type of treatment I needed ,3,
https://www vitals com/doctors/Dr_Stephenson_Tobierre html, Stephenson B Tobierre ,best Doctor ever very courteous reliable and handsome Will diffenitly see him again,5,
https://www vitals com/doctors/Dr_Stephenson_Tobierre html, Stephenson B Tobierre ,Dr Tobierre is one of the best doctors to have cared for me Sadly he has left the area where I live He takes the time to listen and evaluate the situation He values your input as a patient and is truly interesed in making things better I wish he was older than me and had been my doctor since I was young  I believe I would not have developed as many health problems had a doctor like this been involved early on ,5,
https://www vitals com/doctors/Dr_Steven_Roth html, Steven R Roth ,Dr Roth was compassionate and partnered with me to manage my symptoms during my in patient rehab stay I have 3 rare conditions that have been debilitating over the last 5 years and he's been the only one to treat me with dignity and respect I wish wholeheartedly that he could be my primary care doctor ,5,
https://www vitals com/doctors/Dr_Steven_Roth html, Steven R Roth ,Extremely knowledgeable and wonderful doctor,5,
https://www vitals com/doctors/Dr_Steven_Roth html, Steven R Roth ,Great doctor Very thorough ,5,
https://www vitals com/doctors/Dr_Steven_Roth html, Steven R Roth ,Steven Roth is just and all around good man and doctor ,5,
https://www vitals com/doctors/Dr_Steven_Roth html, Steven R Roth ,Heed some of the other Reviewers warnings This Doctor is unethical to say the least in my opinion No Compassion Bully Snide is an UNDERSTATEMENT There is no compassion he does not listen to the patient I had a Triglyceride number of very close to 800 and he actually tossed the paper results  THREW  the paper at me and said your Triglycerides are high Heart disease runs VERY HIGH in my family My Pharmacist was Blown Away that he did not put me on anything for the High Triglycerides I have never seen anything like it and hope I never do again He makes you feel worthless and stares at the Lap Top most of the time and looks down at people Like you are Sub Human He gives the Medical Profession a Poor name Absolutely unbelievable and the ethics and ego  understatement  is something out of a Horror Movie ,1,
https://www vitals com/doctors/Dr_Steven_Roth html, Steven R Roth ,I had a similar experience as the previous reviewer I went to Dr Roth after having cancer surgery needing a PC from the area to co ordinate with all the other doctors I am dealing with who happen to be from South County I gave DR Roth a list of my medications   I am a sixty six yr old senior citizen  and asked if he had any problems with prescribing any of my meds He said no as long as I have documented reasons for taking them My next visit I brought my medical history all five hundred and sixty five pages worth showing him the history of my illnesses COPD Spinal Stenosis Sciatica Fibromyalgia Restless Leg Syndrome Bi Polar depression adult ADHD I had a treatment history going back ten years I saw this idiot five times and all five visits he talked about my medications neglecting my problems I was having from my Cancer operation He eliminated one of my Bi Polar medications saying because I was an Engineer I didn't have adult ADHD even though I was taking this medication for thirteen years and he stopped my pain medications saying I moved too good to have Fibromyalgia neglecting my other problems that caused severe pain So now I have been without my pain Meds for a month waiting for an appointment at a pain clinic which is still a month away This man has ruined my life I can't walk I can't sleep I am going insane with the pain Dr Roth has no compassion he is a very insecure man with a dangerous ego I wonder why Thundermist has him on their staff STAY AWAY FROM HIM ,1,
https://www vitals com/doctors/Dr_Steven_Roth html, Steven R Roth ,As far as the doctors code of ethics Dr Roth is sorely lacking any He knowingly caused me physical harm and I was not treated with respect or dignity Dr Roth abruptly stopped my 11yr healthly working medication management plan fully aware that it would cause: increased intense pain hypertension dangerous complications and unheard of mental torment Dr Roth was arrogant rude and dimmissive to my concerned 77yr old mother Dr Roth's lack of treatment sent me to stunned ER specialists All agreed that Dr Roth's non treatment should not have been done to a person with my disabilities In general I find him to be an uncaring intimadating bully Dr Roth lacks basic human compassion and is too arrogant/immature to admit his mistakes I can not reccommend him to families or senior citizens ,1,
https://www vitals com/doctors/Dr_Steven_Roth html, Steven R Roth ,Absolutely fantastic and professional Dr ,5,
https://www vitals com/doctors/Dr_Sumathi_Rajanna html, Sumathi Rajanna ,Very Good Doctor,5,
https://www vitals com/doctors/Dr_Sumathi_Rajanna html, Sumathi Rajanna ,very professional compassionate and knowledgable,5,
https://www vitals com/doctors/Dr_Sung_Eun_Jang html, Sung Eun E Jang ,I've never had a physical where I wasn't required to get undressed and the doctor sat at the computer ,2,
https://www vitals com/doctors/Dr_Sung_Eun_Jang html, Sung Eun E Jang ,Dr hang always made me feel like she cared Like I was a person not a dollar sign She even called me one time after office hours to make sure I was ok,5,
https://www vitals com/doctors/Dr_Sunita_Godiwala html, Sunita N Godiwala ,My husband and I are patients for 25+ years More than satisfied with her no nonsense approach and ability to quickly diagnose problems Her staff is helpful knowledgeable and always ready to help ,5,
https://www vitals com/doctors/Dr_Sunita_Godiwala html, Sunita N Godiwala ,I wish I could say I had positive feedback but I do not The fact she makes you come back every 3 months for a follow up if you are taking any meds is just ridiculous My mother goes to her and she just hands out pills left and right to her when clearly she has an addiction problem She is just a money hungry doctor that doesn't actually care about her patients I have recently switched and am waiting for the call saying I am being charged to get my records sent over ,1,
https://www vitals com/doctors/Dr_Sunita_Godiwala html, Sunita N Godiwala ,Do NOT go to this doctor not a patient advocate ,1,
https://www vitals com/doctors/Dr_Sunita_Godiwala html, Sunita N Godiwala ,Dr Godiwala is the best I was having cronic pain for years other doctors just kept telling me I had depression and giving me medication that didn't work Dr Godiwala saw that it wasn't depression and that I had fibromyalga Now I'm pain free ,3,
https://www vitals com/doctors/Dr_Sunita_Godiwala html, Sunita N Godiwala ,Most ridiculous doctor I have dealt with Is it easy to get an appointment far in the future Yes That doesn't matter Do yourself a favor and stay far far away from this woman Her staff is mediocre  was waiting for an appt and overheard a few of them making fun of clients after getting off the phone with them  really unprofessional   just like her interest in actually caring about your health She is in it for the money Wait time is usually 15 20 mins for a 5 10 minute appointment She brushed off things I was concerned about in a rude manner when I brought them up No explanations I had to go visit an urgent care because she was unavailable and when I had my next appointment with her she said they didn't receive the paperwork  Urgent Care told me that Godiwala would not accept the paperwork/results faxed  WHAT   and made me go get it myself while I was still sick If you want to get your records she'll charge you $75+ For anyone dealing with this use the client website portal to print your records off In my opinion they don't care about you unless you're giving them money Find a doctor who actually cares instead of this woman ,1,
https://www vitals com/doctors/Dr_Sunita_Godiwala html, Sunita N Godiwala ,My appointment was for a physical and Dr said I would need to make a follow up appointment before she would refill a prescription She also ordered labwork and said because I didn't have to pay a co paymentfor a physical a new health insurance regulation states I would need to make a follow up appointment to discuss the results I called my health insurance company and confirmed there is no such regulation Clearly Dr Godiwala's goal is $$$ as stated in others' reviews I have switched Dr 's as I cannot put my health in the hands of someone who blatantly lies ,2,
https://www vitals com/doctors/Dr_Sunita_Godiwala html, Sunita N Godiwala ,I would not let dr Godiwala treat my dog She is a rude unprofessional money hungry dr She has no bedside manner She won't look at me during our one sided discussions of my health I am extremely healthy so why did I need to go back every 2 months If I cancelled an appointment I couldn't get my prescriptions until I made a new appointment I transferred to a new doctor who I am very pleased with If you value your health go to a new physician Convenience is not the way to go when you are concerned about your health because if you do go to her the only person who cares about your health is you I just wanted a Doctor who I felt at ease with and if I had a concern they would look into it I didn't want to be a money sign ,1,
https://www vitals com/doctors/Dr_Sunita_Godiwala html, Sunita N Godiwala ,I saw Dr Godiwala years ago and I have long since changed doctors but I wanted to write now in case someone is considering this doc First of all Godiwala does not have a good bedside manner During a Pap smear I thought she was done and started to move She yelled at me that she wasn't done Then it hurt during the Pap smear When she was done she threw a box of tissues at me and said  Here Clean up  I felt so uncomfortable Her manner was so rude Then come to find out there was blood in the sample and she complained that she had to do the Pap smear again  but that was because she was rough with me  The tone in her voice was like she blamed me I also had ongoing depression concerns I told her I had been feeling better for a while but then had started to feel depressed again Godiwala told me that I was bipolar and gave me strong antipsychotic meds I thought that was strange diagnosing me from one sentence I have never been told by any other doc that I am bipolar On another note my sister said that Godiwala inappropriately touched her She says that the doc took a long time with her Pap smear and seemed to enjoy doing it Most of the time I visited Godiwala all she would do is talk about my acne I had other more important concerns but her main focus seemed to be the pimples on my face I wasn't that concerned with them but she was Every time I left her office I had 2 3 new prescriptions That's crazy I don't like pill pushing docs Also my older sister and mother didn't like her either We ALL swtiched docs and are much happier now What does that tell you The office staff isn't great either They've been rude to me most times Like the other reviewer I also had a hard time getting my medical records They charged me but never sent my records I had to call multiple times Please if you can find another doctor any doctor but hopefully a good one Please don't see Godiwala Your health is important and everyone deserves a caring good doc ,1,
https://www vitals com/doctors/Dr_Sunita_Godiwala html, Sunita N Godiwala ,I would not recommend this Dr to my worst enemy Dr Godiwala does not understand what it means to supply service and to have compasion or understanding to patients She has even gone as far as to slander myself  a former pt   and write untrue things about me She is un ethical and unprofessional I needed my medical records forwarded to my new Dr  in another state When I called to get them her office staff quoted me a $75 00 plus fee to obtain these I had a total of 5 pages from past visits I know this because before I moved I had to have records for another reason there in MA Having once worked for years in the medical field and more important as a medical records specialist I am aware of patients rights and what is/is not ethical  and legal might I add  to charge a pt Never more then a $15 00 fee should ever be charged to a pt and NEVER should a fee be charged to another physician requesting these After reporting her office to the medical board in MA due to no progress with the office and even after indicating to them that I looked up the HIPPA compliance laws for the state of MA and what is and is not legal to charge a pt for records I was informed that they would drop the complaint and also sent me a letter Dr Godiwala wrote to them in regards to me Mind you the Dr never once spoke to me directly but yet has the nerve to state that I went off on her office manager using ubscene language and hanging up on her on 3 different occasions I only actually spoke to her office manager one time and the receptionist the other time Both times I was talking to them from my current employers office in which I had someone in close proximaty of me both times I have witnesses that will testify to my character that I do not use ubscene language in the first place and that I am a pretty mild tempured person I do not appreciate this doctors slanderous words against me My only objective in reporting her was to help other patients of hers side step this situation I am not the only one she has tried to over charge for records My fiance' EX wife was told she would have to pay in excess of $200 00 for her daughters records to take to another Dr Dr Godiwala needs to learn that even though these records exsist in her office they are the legal property of each individual pt In the 5 yrs I worked for medical records the only time we even charged anyone for records is if it was a Law office workmans comp claim or if the pt had over 75 pages in thier charts Know your rights as a patient and do not let doctors like Dr Godiwala take unfair advantage of you ,1,
https://www vitals com/doctors/Dr_Susan_Porter html, Susan D Porter ,Dr Porter always makes you feel like you're her only patient I have been with her since the late 90's and could not ever imagine not being able to see her I was one of those people who didn't like going to see the doctor but every year since the first time seeing her my yearly physicals are done without nervousness because of her wonderful bedside manner I even said at one time if my insurance didn't cover my visits with Dr Porter I would pay out of pocket ,5,
https://www vitals com/doctors/Dr_Susan_Porter html, Susan D Porter ,She is very friendly and listens Dr Porter is a very kind doctor However she is still learning along the way She will be an even better doctor in the future ,3,
https://www vitals com/doctors/Dr_Susan_M_Young html, Susan M Young ,Dr Young is the best Dr I've ever had she is the only one I delt with in the office,5,
